@relation segment

@attribute original numeric
@attribute Mean_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Variance_4.0 numeric
@attribute Difference_of_Gaussian_1.0_8.0 numeric
@attribute Difference_of_Gaussian_2.0_8.0 numeric
@attribute Difference_of_Gaussian_4.0_8.0 numeric
@attribute Mean_8.0 numeric
@attribute Variance_8.0 numeric
@attribute class {Mitochondria,Background}

@data
31.33313,33.133204,84.66548,-2.158009,33.999954,77.110649,5.643171,7.80118,28.548534,145.981636,2.623101,4.78111,-3.02007,38.8453,2916.746975,Background
29.7775,32.42205,104.309797,-0.982347,33.982858,83.891334,7.734877,8.717225,29.096164,176.139107,3.827712,4.810059,-3.907165,40.920503,3194.902645,Background
25.333374,29.466675,70.532569,0.553469,32.820473,72.768838,9.052032,8.498563,29.490877,202.139667,5.1882,4.634731,-3.863832,40.67756,3173.65453,Background
26,29.6,58.000001,1.530366,32.153846,66.307693,10.935915,9.405549,30.054945,263.214169,6.116292,4.585925,-4.819624,42.800072,3456.456726,Background
29.666748,30.666675,45.199658,3.078593,30.820491,56.940463,13.951529,10.872936,30.900287,405.861082,7.517129,4.438536,-6.4344,46.27824,3943.584407,Background
34.110975,32.177627,51.688813,4.943632,30.111051,69.384751,17.131317,12.187684,32.711496,632.49728,8.715784,3.772151,-8.415533,50.312685,4472.264356,Background
25.33313,26.733252,63.333156,14.070075,29.506453,97.223015,27.114973,13.044897,42.128374,1878.737771,13.622594,-0.447481,-13.492378,59.665938,5547.115096,Background
27.777398,27.710926,64.13288,11.064556,28.758595,83.826942,24.148314,13.083758,38.013828,1301.372448,12.602989,1.538433,-11.545325,56.100034,5167.461768,Background
22.333374,24.466724,50.311286,12.976969,28.042755,62.541447,25.932429,12.95546,38.825886,1435.805161,14.215944,1.238975,-11.716485,56.290855,5202.941696,Background
25.110894,26.910927,56.087481,8.594249,28.350381,74.472895,20.841654,12.247405,34.18863,829.441804,11.794294,3.200045,-9.04736,51.189579,4611.41833,Background
26.000122,26.933423,38.799855,7.585152,28.076979,62.17064,19.459894,11.874742,32.896422,666.694331,11.309354,3.724202,-8.15054,49.392291,4408.730677,Background
25.999939,26.933288,28.133081,6.645709,28.179462,51.504096,17.922933,11.277224,32.065042,582.762526,10.592787,3.947079,-7.330145,47.633928,4202.018733,Background
27.666748,28.8667,30.97717,2.872995,29.162396,43.104968,12.552624,9.679629,29.279893,277.282977,7.558814,4.685818,-4.99381,42.610392,3588.53082,Background
26.333496,27.800098,24.66665,4.060874,28.25647,41.110846,14.271,10.210126,29.557645,330.513662,8.819429,4.758555,-5.451572,43.538649,3744.730164,Background
27.666626,28.333301,21.466577,2.903261,28.358948,35.709369,12.277759,9.374497,28.931323,305.098385,7.610935,4.707674,-4.666823,41.53498,3491.694873,Background
26.88876,26.622077,18.133285,3.663788,25.786244,35.942882,13.339712,9.675924,28.013508,321.991746,8.965209,5.301421,-4.374503,40.593701,3448.176635,Background
22.333252,22.555594,12.889106,4.86632,23.803446,23.38459,15.038568,10.172249,26.620537,373.764431,10.990993,6.124673,-4.047576,39.689335,3422.120792,Background
21,22.4667,13.066894,4.986816,23.461595,21.606921,15.507553,10.520738,26.363531,402.411214,11.327933,6.341117,-4.17962,40.015067,3492.555223,Background
26,25.6,17.2,2.195019,25.692307,29.948718,9.928652,7.733633,26.651099,277.581676,7.27077,5.075751,-2.657882,36.0918,2846.050232,Background
32.333252,30.933326,16.133252,-2.928707,29.769249,27.213479,0.404482,3.333189,26.55035,166.236917,0.017021,2.945728,-0.387461,29.885466,1890.779603,Background
38.222114,35.822129,7.91148,-5.729558,32.384565,23.470385,-4.170743,1.558816,26.956929,118.244267,-3.852247,1.877312,0.318496,28.005811,1540.978988,Background
31.000122,29.73341,51.466749,-3.058349,28.5385,65.709404,-3.294208,-0.235859,26.27473,101.708367,-1.95039,1.107959,1.343818,24.29126,947.929347,Background
27,27.199999,48.8,-1.750279,27.307693,65.641026,-2.100652,-0.350373,26.142858,103.681564,-0.626686,1.123593,1.473966,23.741654,860.823341,Background
20.666687,22.933361,38.66704,0.461041,25.102586,61.50452,-0.12917,-0.590211,25.78023,108.055591,1.588318,1.127277,1.717488,22.643461,690.511767,Background
19.333374,21.066723,14.134082,1.458188,23.66671,45.368014,0.595679,-0.86251,25.120899,113.713136,2.506396,1.048208,1.910717,21.548171,531.878292,Background
19.111118,21.222195,10.666602,1.414223,24.299086,46.381565,0.611566,-0.802657,25.53232,115.907475,2.490476,1.076253,1.87891,22.079135,579.846033,Background
19.55561,21.577788,8.533692,0.730327,24.162345,30.199905,-0.610914,-1.341241,24.848561,110.227756,1.432169,0.701841,2.043083,21.014173,416.897438,Background
20.444492,22.333325,11.111203,0.083495,24.435829,26.119727,-1.542108,-1.625603,24.48225,105.734593,0.55695,0.473455,2.099058,20.523634,350.40193,Background
35,33.266675,23.599878,-5.813943,31.00001,33.059727,-7.951712,-2.13777,24.71064,75.733775,-5.795965,0.017977,2.155747,21.236474,430.206799,Background
37.000122,33.666748,33.999634,-5.901444,30.384662,49.657812,-7.345395,-1.443951,24.157524,70.591825,-5.076257,0.825187,2.269138,21.403868,475.696582,Background
21,21.8,53.2,0.107445,22.846154,75.538462,-0.137536,-0.24498,23.10989,68.977779,2.398489,2.291044,2.536024,20.733309,398.322964,Background
14.44439,17.155528,45.021462,2.122144,19.709412,48.31353,2.990515,0.868371,21.150216,55.444957,5.854352,3.732208,2.863836,20.286628,348.234036,Background
18.000122,18.800073,36.399755,0.737465,19.615422,39.641007,1.186222,0.448758,20.307691,48.907099,4.118653,3.381188,2.93243,19.397344,260.905578,Background
21.333374,21.666651,17.999951,-1.503646,20.999962,26.700859,-1.91529,-0.411644,19.615374,45.048474,1.070698,2.574343,2.985988,18.24962,172.883213,Background
20.888882,21.022231,23.199935,-1.637797,21.914529,30.968422,-2.531432,-0.893635,19.716728,46.661573,0.612498,2.250295,3.14393,17.821968,158.471816,Background
26.333496,24.000126,39.999707,-3.805232,22.632557,55.224942,-5.497382,-1.69215,18.790009,54.448093,-2.24216,1.563072,3.255222,16.270258,126.795839,Background
23.666748,22.666723,70.532374,-3.843222,21.48722,86.71714,-6.005294,-2.162072,16.960631,68.1417,-2.668593,1.174629,3.336701,14.176585,98.010774,Background
22.333252,20.933276,38.266845,-3.781154,19.256385,64.666847,-5.807556,-2.026402,15.281132,75.119066,-2.50555,1.275604,3.302006,12.965049,80.273584,Background
19.666748,18.311219,46.532714,-2.504357,17.307786,71.67477,-4.298063,-1.793705,14.633429,73.555605,-1.196451,1.307906,3.101611,12.606662,72.898861,Background
12.666626,13.549969,49.417328,-0.367817,14.153832,69.832827,-1.714357,-1.34654,13.541211,68.293566,1.022138,1.389955,2.736495,12.003503,65.561719,Background
5.666626,8.883322,41.483469,1.805264,11.467955,64.51311,0.847238,-0.958026,12.666679,63.077862,3.185122,1.379857,2.337884,11.490451,61.567135,Background
7,9.25,37.05,1.509471,11.25,55.064103,0.623186,-0.886285,12.274725,60.934004,2.72207,1.2126,2.098884,11.316038,60.631971,Background
9.666504,10.449931,23.673119,0.608993,11.463659,37.311585,-0.164159,-0.773152,11.691125,57.574091,1.631073,1.022079,1.795232,11.244279,59.585344,Background
255,255,0,-31.519676,255,0,-102.190696,-70.67102,235.350007,2127.785487,-155.810236,-124.290561,-53.61954,145.340238,10258.148763,Mitochondria
255,255,0,-17.249329,255,0,-90.37968,-73.130351,249.108546,433.822254,-155.890918,-138.641587,-65.511237,161.787338,9765.149869,Mitochondria
255,255,0,-6.41897,255,0,-73.513608,-67.094637,254.147303,31.792772,-154.495729,-148.076759,-80.982121,187.689887,7796.677137,Mitochondria
255,255,0,-4.337933,255,0,-67.914188,-63.576255,254.616399,12.762652,-154.147964,-149.81004,-86.233781,197.558763,6563.691477,Mitochondria
255,255,0,-5.128379,255,0,-68.213494,-63.085116,254.03389,35.976394,-154.561673,-149.433296,-86.348184,200.035384,6236.192359,Mitochondria
255,255,0,-4.936729,255,0,-65.974507,-61.037777,253.232362,91.893042,-155.095613,-150.158881,-89.12111,205.561067,5537.560243,Mitochondria
255,255,0,-3.423337,254.998351,0.004947,-62.738923,-59.315586,253.678806,86.274528,-155.259576,-151.836232,-92.520649,210.526457,4763.676862,Mitochondria
255,254.998615,0.004156,-5.156753,254.959065,0.122537,-65.999859,-60.843107,252.08772,181.536556,-155.949495,-150.792744,-89.949636,205.075052,5678.140167,Mitochondria
255,255,0,-12.029741,254.973103,0.295867,-67.982901,-55.95316,249.585585,348.127086,-143.064093,-131.034352,-75.081192,189.852538,8488.337586,Mitochondria
255,255,0,-4.692807,255,0,-49.732436,-45.039629,253.985135,24.754194,-132.992428,-128.299621,-83.259991,212.768831,5425.548317,Mitochondria
187.632399,201.960137,1547.906731,23.12151,216.532569,1666.91006,20.098049,-3.023461,237.273702,787.703132,-62.633646,-85.755156,-82.731695,244.019922,666.926774,Mitochondria
251.745618,246.390488,132.635247,0.544319,244.656061,153.924114,-20.832543,-21.376862,247.031377,200.433796,-103.924213,-104.468531,-83.09167,233.905091,1910.354305,Mitochondria
251.802068,250.279821,65.949357,-11.198021,248.851179,91.601778,-53.735728,-42.537707,243.456727,512.45879,-126.584799,-115.386773,-72.849066,199.132329,7125.883455,Mitochondria
254.623115,250.37656,88.279574,-16.248076,245.301817,329.486174,-59.990321,-43.742245,235.410985,1176.331353,-129.542883,-113.294806,-69.552561,190.640402,8182.196442,Mitochondria
253.361862,249.089456,143.338265,-14.12898,243.524377,344.883674,-57.425903,-43.296923,236.142289,1097.243553,-129.020343,-114.891363,-71.59444,193.188345,7932.515535,Mitochondria
255,254.849436,1.595982,-46.409557,249.726804,371.218623,-99.593244,-53.183688,206.248266,4173.512352,-147.221872,-100.812319,-47.628631,145.940586,8471.613012,Mitochondria
255,255,0,-39.08807,254.594365,22.112622,-99.864633,-60.776563,223.000293,2896.264411,-152.45155,-113.363481,-52.586918,150.495396,8458.054387,Mitochondria
255,255,0,-19.154199,255,0,-87.420645,-68.266446,246.713377,849.918352,-154.535853,-135.381654,-67.115208,167.424106,8047.398904,Mitochondria
255,255,0,-6.505287,255,0,-79.814889,-73.309602,254.683435,17.331778,-160.574538,-154.069243,-80.759646,181.925342,7477.793168,Mitochondria
255,255,0,-25.114758,254.79005,9.124231,-99.858121,-74.743363,239.493212,1542.250071,-165.773185,-140.658426,-65.915064,155.42909,8770.966195,Mitochondria
255,251.3625,196.462502,-26.24531,243.331728,794.493572,-66.98544,-40.74013,221.742446,3073.365692,-126.195471,-99.950162,-59.210032,181.0049,6412.882477,Mitochondria
255,255,0,-18.365,253.846151,37.038463,-69.565026,-51.200027,241.264423,1268.645552,-134.989277,-116.624284,-65.424258,187.269872,6124.97403,Mitochondria
255,255,0,-6.009842,255,0,-63.653299,-57.643457,254.693686,10.428511,-137.535175,-131.525318,-73.881868,196.437777,5710.692261,Mitochondria
255,255,0,-6.892506,255,0,-64.951199,-58.058693,254.043953,45.398964,-138.41713,-131.52462,-73.465929,195.606316,5906.222412,Mitochondria
255,255,0,-7.576797,255,0,-66.020905,-58.444108,253.793954,62.429045,-138.783449,-131.206651,-72.762544,194.169132,6061.681946,Mitochondria
255,255,0,-7.337814,255,0,-65.703957,-58.366142,254.00824,42.675154,-138.71323,-131.375416,-73.009274,194.687592,5974.518188,Mitochondria
255,255,0,-8.641447,255,0,-67.172887,-58.53144,253.245193,101.562272,-139.082515,-130.441068,-71.909628,192.725236,6205.637634,Mitochondria
255,255,0,-9.15234,255,0,-67.308527,-58.156187,252.682693,154.830159,-139.027235,-129.874895,-71.718708,192.679064,6201.161743,Mitochondria
255,255,0,-21.016359,252.596155,136.682694,-85.818307,-64.801948,240.592207,1435.232404,-152.814883,-131.798525,-66.996577,169.849669,8349.351074,Mitochondria
255,255,0,-19.872133,253.076924,109.346155,-84.93476,-65.062627,242.09959,1251.543947,-152.740023,-132.86789,-67.805264,171.176977,8203.23877,Mitochondria
255,255,0,-13.477974,255,0,-78.831807,-65.353833,249.289148,390.276633,-151.249325,-137.771352,-72.417516,178.951805,7179.22567,Mitochondria
255,255,0,-16.779285,254.668266,3.572115,-71.465631,-54.686345,244.066619,680.067036,-143.452259,-126.672974,-71.986626,187.799163,4703.161987,Mitochondria
254.34375,250.787502,221.909382,-24.426454,244.125003,778.86298,-69.077739,-44.651285,224.954322,2188.524353,-133.875005,-109.448555,-64.79727,180.937863,4805.201508,Mitochondria
254.125,250.200003,268.112508,-24.518608,243.230772,871.87179,-68.388855,-43.870247,223.831039,2273.096741,-132.933135,-108.41453,-64.544283,180.987301,4840.473022,Mitochondria
63.875,68.775002,223.462503,2.801644,72.317306,324.942299,-2.475616,-5.277261,74.461539,740.833481,-15.127841,-17.929485,-12.652225,69.657839,1413.409286,Background
93,98.199997,65.699997,-5.437843,101.46154,189.269226,-21.624001,-16.186157,96.230766,906.535034,-40.47876,-35.040916,-18.854759,79.959358,1545.588501,Background
85.4375,88.899998,324.968755,-2.370475,93.668267,561.592962,-17.525442,-15.154967,90.160717,1013.77346,-29.113406,-26.742932,-11.587965,74.885977,1548.969696,Background
86.5625,84.425,55.893749,-7.362595,82.259614,161.421476,-16.098805,-8.73621,74.111262,818.148422,-20.480417,-13.117823,-4.381613,66.665455,1396.130226,Background
77.25,75.849998,271.825008,-6.333738,74.365385,408.073715,-11.036736,-4.702998,65.873629,696.212509,-11.444759,-5.111021,-0.408023,62.659289,1300.557434,Background
69,70.099998,288.325008,-4.348131,70.903847,422.980766,-7.902533,-3.554401,63.711541,683.912888,-7.27909,-2.930959,0.623443,61.399493,1250.628662,Background
72.25,71.737499,248.075006,-5.124731,71.038462,379.721954,-9.135206,-4.010475,63.860579,674.565964,-8.964333,-3.839602,0.170873,61.196028,1256.770798,Background
24,26.300001,38.475001,8.459367,29.596154,60.166667,11.928551,3.469184,39.071427,247.495613,14.276288,5.81692,2.347736,42.23984,391.06739,Background
24,27.15,49.06875,8.313192,30.975962,83.370994,11.489419,3.176227,39.876373,258.243597,13.495507,5.182314,2.006087,42.712899,402.849377,Background
24,28.85,70.256249,8.020843,33.735577,129.779648,10.611156,2.590313,41.486263,279.739565,11.933945,3.913102,1.322789,43.659017,426.413349,Background
37.75,38.75,145.674999,4.897176,40.576923,199.637817,7.505313,2.608137,44.436813,332.32991,8.091935,3.194759,0.586622,47.269957,547.873062,Background
54,53.35,131.125,-0.699726,53.076922,232.993587,0.922543,1.622269,50.796703,396.876671,-0.512662,0.187064,-1.435205,54.132075,797.854568,Background
97.5,99.025002,954.737526,1.307938,99.75,1164.379814,-6.556815,-7.864753,101.052197,1011.923798,-28.688811,-29.996749,-22.131996,95.008529,2122.746689,Background
141.25,138.500004,216.525005,-18.200874,132.692308,391.881409,-39.138445,-20.937571,113.23901,686.907684,-58.486481,-40.285606,-19.348036,93.50145,1940.470215,Background
106.25,109.650002,346.549992,-9.374968,113.326923,443.903839,-26.238169,-16.863201,101.28846,824.165863,-38.728022,-29.353054,-12.489853,84.117563,1722.616974,Background
72.25,71.737499,248.075006,-5.124731,71.038462,379.721954,-9.135206,-4.010475,63.860579,674.565964,-8.964333,-3.839602,0.170873,61.196028,1256.770798,Background
48,45.799999,26.200001,-2.518436,41.76923,53.025642,0.535324,3.053761,38.384617,245.817093,7.786255,10.304691,7.250931,43.899857,578.125122,Background
30.5,31.699999,95,3.899281,34,94.910255,5.897902,1.998621,36.983515,216.949692,14.248693,10.349413,8.350792,38.915094,453.696106,Background
49,46.8,127.099998,-5.710926,44.615383,181.131409,-9.134085,-3.423159,38.752748,201.494442,0.2506,5.961526,9.384685,34.648767,340.555763,Background
42,43.1,166.549999,-4.458533,42.692307,196.266025,-7.684578,-3.226045,38.097528,233.046827,2.131046,6.589579,9.815624,33.746915,318.293438,Background
31.677752,32.632177,147.912528,1.015633,33.530819,145.536552,0.291386,-0.724247,34.322286,269.086663,-0.759634,-1.775267,-1.05102,33.588928,225.428041,Background
43.422224,35.659488,105.156502,1.40291,32.319885,119.148403,-0.062672,-1.465582,36.174256,259.90533,-1.720954,-3.123864,-1.658282,33.910159,218.000628,Background
27.72654,32.23291,57.018725,0.831706,35.120376,74.224401,-0.616989,-1.448695,34.461472,132.033989,-4.197658,-5.029364,-3.580669,33.378867,186.32803,Background
23.084186,23.90777,18.367254,0.407024,25.465859,37.995578,-2.324073,-2.731097,25.498631,95.242324,-5.155925,-5.562949,-2.831851,22.735498,182.620098,Background
9.643493,10.640942,37.939271,2.389996,12.430989,53.000042,3.457616,1.06762,14.284395,88.46598,3.722347,1.332351,0.264731,14.948808,117.951539,Background
6.117752,8.440912,19.914412,3.175689,10.564212,32.246462,4.839019,1.663331,13.062948,75.294856,5.389731,2.214043,0.550712,14.248023,110.032176,Background
7.510906,8.534984,17.926567,3.348478,10.092229,31.964106,5.185401,1.836923,12.987106,88.774462,5.720513,2.372035,0.535112,14.7494,114.277751,Background
8.718256,10.818706,39.727895,1.409092,12.158777,48.658456,2.416459,1.007366,13.210533,63.749656,3.582187,2.173095,1.165728,14.094222,117.407852,Background
11.248379,11.606178,21.114696,0.868603,13.609896,40.723226,-0.465852,-1.334456,14.379594,70.800598,1.875746,1.007142,2.341598,12.17705,105.11466,Background
7.66655,8.758218,100.530061,0.488773,9.04647,101.618064,1.187207,0.698434,9.765806,70.752473,4.961986,4.473213,3.774778,9.880705,90.730272,Background
19.608177,15.44288,107.490371,-3.824328,11.603553,107.766753,-3.392707,0.431621,8.00353,58.601136,0.694457,4.518785,4.087164,8.998091,91.976269,Background
11.596217,11.128703,79.845788,-1.674902,10.557154,94.211768,-1.075934,0.598968,8.408464,64.24678,3.10495,4.779852,4.180885,9.036227,93.003113,Background
5.237744,5.221406,12.261727,0.744499,5.613861,28.686969,2.607496,1.862997,6.110157,38.983392,7.107672,6.363173,4.500176,7.64518,79.291695,Background
5.856014,7.441603,26.42378,-0.703137,8.152917,35.880928,-0.464765,0.238372,7.199118,45.209084,2.678959,3.382096,3.143724,6.869558,62.820247,Background
13.482201,9.47499,35.003921,-1.952008,7.151786,32.937744,-0.754689,1.197319,5.320756,32.285083,2.104271,4.056279,2.85896,6.866449,53.437475,Background
1.110091,1.917553,3.195494,2.35921,2.417318,4.595912,4.227692,1.868482,4.968616,30.690859,6.782029,4.422818,2.554337,6.675205,53.450691,Background
3.119196,4.849645,29.575631,0.478548,6.010416,47.828383,1.414253,0.935705,5.886011,40.575115,3.230224,2.751676,1.815971,6.874448,52.730746,Background
5.549378,9.008303,25.869963,-1.122521,11.538102,28.491761,-1.690062,-0.567541,9.069986,42.652358,-1.118932,0.003589,0.571129,8.711757,67.565272,Background
8.271332,10.667135,17.352457,-0.489469,12.156797,22.996082,-0.653145,-0.163676,10.169927,37.206625,-1.013027,-0.523558,-0.359882,10.836407,71.196025,Background
9.786122,12.029542,28.202807,-0.199071,14.058044,32.218328,-1.663644,-1.464572,13.162099,53.637627,-2.450485,-2.251414,-0.786841,11.452985,69.474658,Background
13.882888,13.711559,22.683744,-0.485862,13.719592,40.549418,-1.75543,-1.269567,13.577149,51.523758,-2.686677,-2.200815,-0.931248,11.9261,71.867391,Background
15.446774,13.087908,24.569667,0.162589,12.234544,24.398251,-0.059153,-0.221742,12.345417,43.270092,-1.169791,-1.33238,-1.110638,12.531122,70.870387,Background
